variable,activitytype,subjectid,average
fBodyAcc-mean()-Z,SITTING,30,-0.966274090645161
fBodyAcc-mean()-Z,STANDING,1,-0.985297098679245
fBodyAcc-mean()-Z,STANDING,2,-0.962471195740741
fBodyAcc-mean()-Z,STANDING,3,-0.939507735245902
fBodyAcc-mean()-Z,STANDING,4,-0.93164342125
fBodyAcc-mean()-Z,STANDING,5,-0.915083799107143
fBodyAcc-mean()-Z,STANDING,6,-0.942864017017544
fBodyAcc-mean()-Z,STANDING,7,-0.938550519811321
fBodyAcc-mean()-Z,STANDING,8,-0.950362935555555
fBodyAcc-mean()-Z,STANDING,9,-0.941686874222222
fBodyAcc-mean()-Z,STANDING,10,-0.955272383863636
fBodyAcc-mean()-Z,STANDING,11,-0.987669785531915
fBodyAcc-mean()-Z,STANDING,12,-0.947178200163934
fBodyAcc-mean()-Z,STANDING,13,-0.97756730122807
fBodyAcc-mean()-Z,STANDING,14,-0.9424220265
fBodyAcc-mean()-Z,STANDING,15,-0.965473514528302
fBodyAcc-mean()-Z,STANDING,16,-0.969999504230769
fBodyAcc-mean()-Z,STANDING,17,-0.980231575769231
fBodyAcc-mean()-Z,STANDING,18,-0.975772813972603
fBodyAcc-mean()-Z,STANDING,19,-0.968543351780822
fBodyAcc-mean()-Z,STANDING,20,-0.929985824794521
fBodyAcc-mean()-Z,STANDING,21,-0.960274142134831
fBodyAcc-mean()-Z,STANDING,22,-0.957101794126984
fBodyAcc-mean()-Z,STANDING,23,-0.945170568823529
fBodyAcc-mean()-Z,STANDING,24,-0.953817599275362
fBodyAcc-mean()-Z,STANDING,25,-0.974051231216216
fBodyAcc-mean()-Z,STANDING,26,-0.97321515527027
fBodyAcc-mean()-Z,STANDING,27,-0.97414624525
fBodyAcc-mean()-Z,STANDING,28,-0.934503028481013
fBodyAcc-mean()-Z,STANDING,29,-0.984096024769231
fBodyAcc-mean()-Z,STANDING,30,-0.938089774915254
fBodyAcc-mean()-Z,WALKING,1,-0.331560117789474
fBodyAcc-mean()-Z,WALKING,2,-0.453806369830509
fBodyAcc-mean()-Z,WALKING,3,-0.412374074482759
fBodyAcc-mean()-Z,WALKING,4,-0.631005470833333
fBodyAcc-mean()-Z,WALKING,5,-0.490251090714286
fBodyAcc-mean()-Z,WALKING,6,-0.498520164385965
fBodyAcc-mean()-Z,WALKING,7,0.0385832252345614
fBodyAcc-mean()-Z,WALKING,8,-0.238634594791667
fBodyAcc-mean()-Z,WALKING,9,-0.250806259788462
fBodyAcc-mean()-Z,WALKING,10,-0.41218272245283
fBodyAcc-mean()-Z,WALKING,11,-0.616402910169492
fBodyAcc-mean()-Z,WALKING,12,-0.4223253002
fBodyAcc-mean()-Z,WALKING,13,-0.246851507561404
fBodyAcc-mean()-Z,WALKING,14,-0.177366434042373
fBodyAcc-mean()-Z,WALKING,15,-0.554942138148148
fBodyAcc-mean()-Z,WALKING,16,-0.244363048235294
fBodyAcc-mean()-Z,WALKING,17,-0.382832802295082
fBodyAcc-mean()-Z,WALKING,18,-0.48977105125
fBodyAcc-mean()-Z,WALKING,19,-0.104423357596154
fBodyAcc-mean()-Z,WALKING,20,-0.272213861705882
fBodyAcc-mean()-Z,WALKING,21,-0.300309066730769
fBodyAcc-mean()-Z,WALKING,22,-0.25521651373913
fBodyAcc-mean()-Z,WALKING,23,0.0814081078542373
fBodyAcc-mean()-Z,WALKING,24,-0.344493013448276
fBodyAcc-mean()-Z,WALKING,25,-0.533563220540541
fBodyAcc-mean()-Z,WALKING,26,-0.33953964559322
fBodyAcc-mean()-Z,WALKING,27,-0.312372595438597
fBodyAcc-mean()-Z,WALKING,28,-0.356337638518519
fBodyAcc-mean()-Z,WALKING,29,-0.279734839433962
fBodyAcc-mean()-Z,WALKING,30,-0.309558882615385
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,1,-0.225574471693878
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,2,-0.131290772
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,3,-0.404452414285714
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,4,-0.494683451555556
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,5,-0.374740089574468
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,6,-0.277602590916667
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,7,-0.139216222106383
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,8,0.159589756534211
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,9,-0.103705822657857
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,10,-0.157728357742105
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,11,-0.377624755652174
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,12,-0.402121221521739
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,13,-0.151178724793617
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,14,0.280735952206667
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,15,-0.259812204547619
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,16,-0.04769426376
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,17,-0.3180818605
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,18,-0.505824358
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,19,0.110659220744872
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,20,-0.188098811986667
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,21,-0.0769713066866667
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,22,-0.322795653888889
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,23,0.280518877574074
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,24,-0.173825083587273
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,25,-0.556097089137931
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,26,-0.2796400557
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,27,-0.241600361090909
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,28,-0.308161634195652
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,29,-0.266692150208333
fBodyAcc-mean()-Z,WALKING_DOWNSTAIRS,30,-0.25806736666129
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,1,-0.433349702075472
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,2,-0.281001986202083
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,3,-0.504494528474576
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,4,-0.524655722692308
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,5,-0.457470676808511
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,6,-0.42724809972549
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,7,-0.317461021372549
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,8,-0.0729496941121951
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,9,-0.384710423408163
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,10,-0.301206408085106
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,11,-0.551742083518519
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,12,-0.560841212692308
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,13,-0.404785239945455
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,14,0.191693742633333
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,15,-0.5395910825
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,16,-0.335853041176471
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,17,-0.3999234945625
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,18,-0.522728377068965
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,19,-0.2196444734075
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,20,-0.318431522156863
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,21,-0.321712974042553
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,22,-0.228019952309524
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,23,-0.070577489272549
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,24,-0.312792211016949
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,25,-0.542931828
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,26,-0.499502759272727
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,27,-0.418886395098039
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,28,-0.401732939215686
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,29,-0.320487882857143
fBodyAcc-mean()-Z,WALKING_UPSTAIRS,30,-0.36751984
fBodyAcc-std()-X,LAYING,1,-0.9244374346
fBodyAcc-std()-X,LAYING,2,-0.973246482083333
fBodyAcc-std()-X,LAYING,3,-0.983691129032258
fBodyAcc-std()-X,LAYING,4,-0.952464881481481
fBodyAcc-std()-X,LAYING,5,-0.964953893653846
fBodyAcc-std()-X,LAYING,6,-0.932462941461404
fBodyAcc-std()-X,LAYING,7,-0.931120580576923
fBodyAcc-std()-X,LAYING,8,-0.940125298333333
fBodyAcc-std()-X,LAYING,9,-0.9409810272
fBodyAcc-std()-X,LAYING,10,-0.96796803862069
fBodyAcc-std()-X,LAYING,11,-0.985322211929825
fBodyAcc-std()-X,LAYING,12,-0.955207641833333
fBodyAcc-std()-X,LAYING,13,-0.966960088387097
fBodyAcc-std()-X,LAYING,14,-0.911972655156863
fBodyAcc-std()-X,LAYING,15,-0.971718824583333
fBodyAcc-std()-X,LAYING,16,-0.971409075142857
fBodyAcc-std()-X,LAYING,17,-0.972438525352113
fBodyAcc-std()-X,LAYING,18,-0.984321858307692
fBodyAcc-std()-X,LAYING,19,-0.962085001204819
fBodyAcc-std()-X,LAYING,20,-0.960997907205882
fBodyAcc-std()-X,LAYING,21,-0.950929451222222
fBodyAcc-std()-X,LAYING,22,-0.945656808055556
fBodyAcc-std()-X,LAYING,23,-0.952410957638889
fBodyAcc-std()-X,LAYING,24,-0.965167081805556
fBodyAcc-std()-X,LAYING,25,-0.902547712465753
fBodyAcc-std()-X,LAYING,26,-0.967971891447368
fBodyAcc-std()-X,LAYING,27,-0.977615702567568
fBodyAcc-std()-X,LAYING,28,-0.967324863875
fBodyAcc-std()-X,LAYING,29,-0.983432309130435
fBodyAcc-std()-X,LAYING,30,-0.977045260571429
fBodyAcc-std()-X,SITTING,1,-0.976412313191489
fBodyAcc-std()-X,SITTING,2,-0.98736209
fBodyAcc-std()-X,SITTING,3,-0.971605878461538
fBodyAcc-std()-X,SITTING,4,-0.9819081892
fBodyAcc-std()-X,SITTING,5,-0.9825908425
fBodyAcc-std()-X,SITTING,6,-0.982451284727273
fBodyAcc-std()-X,SITTING,7,-0.972879966041667
fBodyAcc-std()-X,SITTING,8,-0.978256730652174
fBodyAcc-std()-X,SITTING,9,-0.956903459
fBodyAcc-std()-X,SITTING,10,-0.982242427777778
fBodyAcc-std()-X,SITTING,11,-0.983389810188679
fBodyAcc-std()-X,SITTING,12,-0.98399947745098
fBodyAcc-std()-X,SITTING,13,-0.989410582653061
fBodyAcc-std()-X,SITTING,14,-0.976303056851852
fBodyAcc-std()-X,SITTING,15,-0.987384778983051
fBodyAcc-std()-X,SITTING,16,-0.986892418405797
fBodyAcc-std()-X,SITTING,17,-0.99465731359375
fBodyAcc-std()-X,SITTING,18,-0.994906565789474
fBodyAcc-std()-X,SITTING,19,-0.975204245342466
fBodyAcc-std()-X,SITTING,20,-0.98397837530303
fBodyAcc-std()-X,SITTING,21,-0.992375229411765
fBodyAcc-std()-X,SITTING,22,-0.97862319016129
fBodyAcc-std()-X,SITTING,23,-0.988345258235294
fBodyAcc-std()-X,SITTING,24,-0.991100005441177
fBodyAcc-std()-X,SITTING,25,-0.992124279384615
fBodyAcc-std()-X,SITTING,26,-0.978755176794872
fBodyAcc-std()-X,SITTING,27,-0.988659196428572
fBodyAcc-std()-X,SITTING,28,-0.984956708611111
fBodyAcc-std()-X,SITTING,29,-0.990617521
fBodyAcc-std()-X,SITTING,30,-0.983231005483871
fBodyAcc-std()-X,STANDING,1,-0.99602834509434
fBodyAcc-std()-X,STANDING,2,-0.989056469814815
fBodyAcc-std()-X,STANDING,3,-0.969931287377049
fBodyAcc-std()-X,STANDING,4,-0.978737637678572
fBodyAcc-std()-X,STANDING,5,-0.97066840875
fBodyAcc-std()-X,STANDING,6,-0.984067374035088
fBodyAcc-std()-X,STANDING,7,-0.980541336037736
fBodyAcc-std()-X,STANDING,8,-0.98918374962963
fBodyAcc-std()-X,STANDING,9,-0.977579248444444
fBodyAcc-std()-X,STANDING,10,-0.982949246136364
fBodyAcc-std()-X,STANDING,11,-0.995573762978723
fBodyAcc-std()-X,STANDING,12,-0.983647207377049
fBodyAcc-std()-X,STANDING,13,-0.991817705263158
fBodyAcc-std()-X,STANDING,14,-0.973605553666667
fBodyAcc-std()-X,STANDING,15,-0.99006096264151
fBodyAcc-std()-X,STANDING,16,-0.989100620641026
fBodyAcc-std()-X,STANDING,17,-0.991318528333333
fBodyAcc-std()-X,STANDING,18,-0.992789068493151
fBodyAcc-std()-X,STANDING,19,-0.991161671369863
fBodyAcc-std()-X,STANDING,20,-0.96980617890411
fBodyAcc-std()-X,STANDING,21,-0.982892836629213
fBodyAcc-std()-X,STANDING,22,-0.987400306031746
fBodyAcc-std()-X,STANDING,23,-0.986333385588235
fBodyAcc-std()-X,STANDING,24,-0.988851853478261
fBodyAcc-std()-X,STANDING,25,-0.992851743243243
fBodyAcc-std()-X,STANDING,26,-0.993702408378378
fBodyAcc-std()-X,STANDING,27,-0.99287582525
fBodyAcc-std()-X,STANDING,28,-0.98026749
fBodyAcc-std()-X,STANDING,29,-0.996604570307692
fBodyAcc-std()-X,STANDING,30,-0.980426575762712
fBodyAcc-std()-X,WALKING,1,-0.319134719578947
fBodyAcc-std()-X,WALKING,2,-0.457651383728814
fBodyAcc-std()-X,WALKING,3,-0.379276781206897
fBodyAcc-std()-X,WALKING,4,-0.447234929666667
fBodyAcc-std()-X,WALKING,5,-0.297517355196429
fBodyAcc-std()-X,WALKING,6,-0.34522769
fBodyAcc-std()-X,WALKING,7,-0.322034908070175
fBodyAcc-std()-X,WALKING,8,-0.148386858858333
fBodyAcc-std()-X,WALKING,9,-0.218019977423077
fBodyAcc-std()-X,WALKING,10,-0.206366497226415
fBodyAcc-std()-X,WALKING,11,-0.433703311525424
fBodyAcc-std()-X,WALKING,12,-0.160707260634
fBodyAcc-std()-X,WALKING,13,-0.353299848947368
fBodyAcc-std()-X,WALKING,14,-0.395859985762712
fBodyAcc-std()-X,WALKING,15,-0.332520626851852
fBodyAcc-std()-X,WALKING,16,-0.409070488039216
fBodyAcc-std()-X,WALKING,17,-0.304806274098361
fBodyAcc-std()-X,WALKING,18,-0.378068199285714
fBodyAcc-std()-X,WALKING,19,-0.0578820787019231
fBodyAcc-std()-X,WALKING,20,-0.234985644352941
fBodyAcc-std()-X,WALKING,21,-0.308547185288462
fBodyAcc-std()-X,WALKING,22,0.0243958191369565
fBodyAcc-std()-X,WALKING,23,-0.329807279830508
fBodyAcc-std()-X,WALKING,24,-0.462733639137931
fBodyAcc-std()-X,WALKING,25,-0.591449956486486
fBodyAcc-std()-X,WALKING,26,-0.34799792561017
fBodyAcc-std()-X,WALKING,27,-0.365256349298246
fBodyAcc-std()-X,WALKING,28,-0.298832423148148
fBodyAcc-std()-X,WALKING,29,-0.190355976849057
fBodyAcc-std()-X,WALKING,30,-0.344928112461538
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,1,0.0243308391387755
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,2,0.0161046198595745
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,3,-0.0654417192653061
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,4,0.0390098262533333
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,5,0.336554724893617
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,6,0.403369766666667
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,7,0.0730110797851064
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,8,-0.0260463260078947
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,9,0.250488758869048
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,10,0.324957743157895
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,11,0.179906764395652
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,12,0.0483347068913044
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,13,-0.0680436217021277
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,14,0.0140826092322222
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,15,0.466325681428572
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,16,0.266115492098298
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,17,0.258941676302174
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,18,-0.285535871636364
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,19,0.658506543333333
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,20,0.113033424261778
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,21,0.266987750733333
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,22,0.402891960277778
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,23,-0.0282962478037037
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,24,-0.0349085946785455
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,25,-0.213028874331035
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,26,0.22678384386
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,27,0.194912716568182
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,28,0.137797082826087
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,29,0.187438624270833
fBodyAcc-std()-X,WALKING_DOWNSTAIRS,30,-0.0405257091567742
fBodyAcc-std()-X,WALKING_UPSTAIRS,1,-0.337428188679245
fBodyAcc-std()-X,WALKING_UPSTAIRS,2,-0.320582414375
fBodyAcc-std()-X,WALKING_UPSTAIRS,3,-0.285333024050848
fBodyAcc-std()-X,WALKING_UPSTAIRS,4,-0.173217219014423
fBodyAcc-std()-X,WALKING_UPSTAIRS,5,-0.00473819670425532
fBodyAcc-std()-X,WALKING_UPSTAIRS,6,-0.0211335627276471
fBodyAcc-std()-X,WALKING_UPSTAIRS,7,-0.279870086215686
fBodyAcc-std()-X,WALKING_UPSTAIRS,8,-0.175284990170732
fBodyAcc-std()-X,WALKING_UPSTAIRS,9,-0.369815777346939
fBodyAcc-std()-X,WALKING_UPSTAIRS,10,-0.171957349438298
fBodyAcc-std()-X,WALKING_UPSTAIRS,11,-0.198733655611111
fBodyAcc-std()-X,WALKING_UPSTAIRS,12,-0.278929748076923
fBodyAcc-std()-X,WALKING_UPSTAIRS,13,-0.266081292363636
fBodyAcc-std()-X,WALKING_UPSTAIRS,14,-0.304980247962963
fBodyAcc-std()-X,WALKING_UPSTAIRS,15,-0.00838243761666667
fBodyAcc-std()-X,WALKING_UPSTAIRS,16,-0.369636140980392
fBodyAcc-std()-X,WALKING_UPSTAIRS,17,-0.0355381172854167
fBodyAcc-std()-X,WALKING_UPSTAIRS,18,-0.350639840862069
fBodyAcc-std()-X,WALKING_UPSTAIRS,19,-0.11993477534
fBodyAcc-std()-X,WALKING_UPSTAIRS,20,-0.108444759592157
fBodyAcc-std()-X,WALKING_UPSTAIRS,21,-0.213184048
fBodyAcc-std()-X,WALKING_UPSTAIRS,22,0.132048813464286
fBodyAcc-std()-X,WALKING_UPSTAIRS,23,-0.234309548019608
fBodyAcc-std()-X,WALKING_UPSTAIRS,24,-0.326165553050847
fBodyAcc-std()-X,WALKING_UPSTAIRS,25,-0.437975786923077
fBodyAcc-std()-X,WALKING_UPSTAIRS,26,-0.142843838381818
fBodyAcc-std()-X,WALKING_UPSTAIRS,27,-0.253504065686275
fBodyAcc-std()-X,WALKING_UPSTAIRS,28,-0.233726643921569
fBodyAcc-std()-X,WALKING_UPSTAIRS,29,-0.0790625306306123
fBodyAcc-std()-X,WALKING_UPSTAIRS,30,-0.326260358153846
fBodyAcc-std()-Y,LAYING,1,-0.8336255561
fBodyAcc-std()-Y,LAYING,2,-0.981025105625
fBodyAcc-std()-Y,LAYING,3,-0.964094604193548
fBodyAcc-std()-Y,LAYING,4,-0.946380971111111
fBodyAcc-std()-Y,LAYING,5,-0.972909186730769
fBodyAcc-std()-Y,LAYING,6,-0.929711219929825
fBodyAcc-std()-Y,LAYING,7,-0.922917902307692
fBodyAcc-std()-Y,LAYING,8,-0.931236756962963
fBodyAcc-std()-Y,LAYING,9,-0.9128367508
fBodyAcc-std()-Y,LAYING,10,-0.946229148258621
fBodyAcc-std()-Y,LAYING,11,-0.973589287368421
fBodyAcc-std()-Y,LAYING,12,-0.9506400405
fBodyAcc-std()-Y,LAYING,13,-0.947462328225807
fBodyAcc-std()-Y,LAYING,14,-0.905221049156863
fBodyAcc-std()-Y,LAYING,15,-0.964590430138889
fBodyAcc-std()-Y,LAYING,16,-0.937083636714286
fBodyAcc-std()-Y,LAYING,17,-0.942791615915493
fBodyAcc-std()-Y,LAYING,18,-0.986746450769231
fBodyAcc-std()-Y,LAYING,19,-0.974832075662651
fBodyAcc-std()-Y,LAYING,20,-0.964960988382353
fBodyAcc-std()-Y,LAYING,21,-0.957258971111111
fBodyAcc-std()-Y,LAYING,22,-0.912562856666667
fBodyAcc-std()-Y,LAYING,23,-0.974304149166667
fBodyAcc-std()-Y,LAYING,24,-0.984571808472222
fBodyAcc-std()-Y,LAYING,25,-0.67238425569863
fBodyAcc-std()-Y,LAYING,26,-0.983317083947368
fBodyAcc-std()-Y,LAYING,27,-0.984269087972973
fBodyAcc-std()-Y,LAYING,28,-0.94200397775
fBodyAcc-std()-Y,LAYING,29,-0.990680395362319
fBodyAcc-std()-Y,LAYING,30,-0.9535584
fBodyAcc-std()-Y,SITTING,1,-0.917275006382979
fBodyAcc-std()-Y,SITTING,2,-0.950073754130435
fBodyAcc-std()-Y,SITTING,3,-0.8496556575
fBodyAcc-std()-Y,SITTING,4,-0.8894673494
fBodyAcc-std()-Y,SITTING,5,-0.9022915301
fBodyAcc-std()-Y,SITTING,6,-0.925676956
fBodyAcc-std()-Y,SITTING,7,-0.904629195833333
fBodyAcc-std()-Y,SITTING,8,-0.923829969347826
fBodyAcc-std()-Y,SITTING,9,-0.86761360746
fBodyAcc-std()-Y,SITTING,10,-0.912838063018519
fBodyAcc-std()-Y,SITTING,11,-0.920047161698113
fBodyAcc-std()-Y,SITTING,12,-0.926033975686275
fBodyAcc-std()-Y,SITTING,13,-0.933666502510204
fBodyAcc-std()-Y,SITTING,14,-0.911591208203704
fBodyAcc-std()-Y,SITTING,15,-0.919162700338983
fBodyAcc-std()-Y,SITTING,16,-0.949829260434783
fBodyAcc-std()-Y,SITTING,17,-0.959789141875
fBodyAcc-std()-Y,SITTING,18,-0.974980068596491
fBodyAcc-std()-Y,SITTING,19,-0.948053070136986
fBodyAcc-std()-Y,SITTING,20,-0.935031700454545
fBodyAcc-std()-Y,SITTING,21,-0.96756129
fBodyAcc-std()-Y,SITTING,22,-0.926995253483871
fBodyAcc-std()-Y,SITTING,23,-0.930781487205882
fBodyAcc-std()-Y,SITTING,24,-0.954998005147059
fBodyAcc-std()-Y,SITTING,25,-0.944842993230769
fBodyAcc-std()-Y,SITTING,26,-0.937783538974359
fBodyAcc-std()-Y,SITTING,27,-0.971266062714286
fBodyAcc-std()-Y,SITTING,28,-0.939885478333333
fBodyAcc-std()-Y,SITTING,29,-0.961693949333333
fBodyAcc-std()-Y,SITTING,30,-0.933992577903226
fBodyAcc-std()-Y,STANDING,1,-0.972293102075472
fBodyAcc-std()-Y,STANDING,2,-0.957908842222222
fBodyAcc-std()-Y,STANDING,3,-0.89243434852459
fBodyAcc-std()-Y,STANDING,4,-0.857380281803571
fBodyAcc-std()-Y,STANDING,5,-0.867933178017857
fBodyAcc-std()-Y,STANDING,6,-0.921449111052632
fBodyAcc-std()-Y,STANDING,7,-0.919118753018868
fBodyAcc-std()-Y,STANDING,8,-0.936231722777778
fBodyAcc-std()-Y,STANDING,9,-0.938790016888889
fBodyAcc-std()-Y,STANDING,10,-0.921860476590909
fBodyAcc-std()-Y,STANDING,11,-0.96350679
fBodyAcc-std()-Y,STANDING,12,-0.922852028360656
fBodyAcc-std()-Y,STANDING,13,-0.947179813157895
fBodyAcc-std()-Y,STANDING,14,-0.926055903
fBodyAcc-std()-Y,STANDING,15,-0.930286443396226
fBodyAcc-std()-Y,STANDING,16,-0.958174310128205
fBodyAcc-std()-Y,STANDING,17,-0.966427323846154
fBodyAcc-std()-Y,STANDING,18,-0.952911994794521
fBodyAcc-std()-Y,STANDING,19,-0.943193755068493
fBodyAcc-std()-Y,STANDING,20,-0.872525409452055
fBodyAcc-std()-Y,STANDING,21,-0.94354515752809
fBodyAcc-std()-Y,STANDING,22,-0.923657558412698
fBodyAcc-std()-Y,STANDING,23,-0.958042411176471
fBodyAcc-std()-Y,STANDING,24,-0.934454791304348
fBodyAcc-std()-Y,STANDING,25,-0.95417933
fBodyAcc-std()-Y,STANDING,26,-0.947829677432432
fBodyAcc-std()-Y,STANDING,27,-0.954381606375
fBodyAcc-std()-Y,STANDING,28,-0.87446926556962
fBodyAcc-std()-Y,STANDING,29,-0.968278553076923
fBodyAcc-std()-Y,STANDING,30,-0.885572781694915
fBodyAcc-std()-Y,WALKING,1,0.056040006846
fBodyAcc-std()-Y,WALKING,2,-0.16921968620339
fBodyAcc-std()-Y,WALKING,3,-0.124030832001724
fBodyAcc-std()-Y,WALKING,4,-0.101799450565167
fBodyAcc-std()-Y,WALKING,5,0.0426026830839286
fBodyAcc-std()-Y,WALKING,6,0.101699642168947
fBodyAcc-std()-Y,WALKING,7,-0.143721823263158
fBodyAcc-std()-Y,WALKING,8,0.32484493125
fBodyAcc-std()-Y,WALKING,9,-0.223972558596154
fBodyAcc-std()-Y,WALKING,10,-0.129775706316981
fBodyAcc-std()-Y,WALKING,11,-0.0966068285372881
fBodyAcc-std()-Y,WALKING,12,-0.20851528006
fBodyAcc-std()-Y,WALKING,13,0.0921968931052632
fBodyAcc-std()-Y,WALKING,14,-0.0542709972186441
fBodyAcc-std()-Y,WALKING,15,0.0805646237194445
fBodyAcc-std()-Y,WALKING,16,-0.354370678627451
fBodyAcc-std()-Y,WALKING,17,-0.0556137930852459
fBodyAcc-std()-Y,WALKING,18,-0.267273644642857
fBodyAcc-std()-Y,WALKING,19,0.112615077990385
fBodyAcc-std()-Y,WALKING,20,0.438436341294118
fBodyAcc-std()-Y,WALKING,21,-0.00256294245192308
fBodyAcc-std()-Y,WALKING,22,0.00386841059347826
fBodyAcc-std()-Y,WALKING,23,-0.202524061966102
fBodyAcc-std()-Y,WALKING,24,-0.182766476862069
fBodyAcc-std()-Y,WALKING,25,-0.170313804039189
fBodyAcc-std()-Y,WALKING,26,-0.185725832305085
fBodyAcc-std()-Y,WALKING,27,-0.267741550175439
fBodyAcc-std()-Y,WALKING,28,-0.168789019540741
fBodyAcc-std()-Y,WALKING,29,-0.182068539584906
fBodyAcc-std()-Y,WALKING,30,-0.215634315369231
fBodyAcc-std()-Y,WALKING_DOWNSTAIRS,1,-0.112963739953061
fBodyAcc-std()-Y,WALKING_DOWNSTAIRS,2,0.171973972957447
fBodyAcc-std()-Y,WALKING_DOWNSTAIRS,3,-0.109722354322449
fBodyAcc-std()-Y,WALKING_DOWNSTAIRS,4,-0.32253131772
fBodyAcc-std()-Y,WALKING_DOWNSTAIRS,5,0.0268269875085106
fBodyAcc-std()-Y,WALKING_DOWNSTAIRS,6,0.283247837625
fBodyAcc-std()-Y,WALKING_DOWNSTAIRS,7,-0.190187141297872
